run_id,problem_id,dataset,split,step,position,accepted,draft_entropy,ewma_entropy,hmm_state,hmm_gamma,reject
livecodebench_105,3091,livecodebench,validation,0,628,False,12.323690414428711,12.323690414428711,1,0.9992495610326534,1
livecodebench_105,3091,livecodebench,validation,1,629,False,8.493825912475586,12.306955751485948,1,0.9989798271583277,1
livecodebench_105,3091,livecodebench,validation,2,630,True,9.382970809936523,12.29417934583985,1,0.9983775828168036,0
livecodebench_105,3091,livecodebench,validation,3,632,True,0.33429253101348877,12.241920401802107,1,0.9961309950341302,0
livecodebench_105,3091,livecodebench,validation,4,634,True,8.454118728637695,12.22536953315855,1,0.9961294043460837,0
livecodebench_105,3091,livecodebench,validation,5,637,True,5.308087348937988,12.195144342221933,1,0.9950162348024203,0
livecodebench_105,3091,livecodebench,validation,6,640,True,5.407630443572998,12.165486176180998,1,0.9950595526493148,0
livecodebench_105,3091,livecodebench,validation,7,645,False,12.072022438049316,12.165077784668922,1,0.9962029998399929,1
livecodebench_105,3091,livecodebench,validation,8,646,True,7.261101722717285,12.143649771632354,1,0.9894493623172483,0
livecodebench_105,3091,livecodebench,validation,9,648,True,2.8953685760498047,12.103239237910067,1,0.9805658752669251,0
livecodebench_105,3091,livecodebench,validation,10,650,True,5.213151931762695,12.073132875490252,1,0.9770104362502204,0
livecodebench_105,3091,livecodebench,validation,11,653,True,9.28886890411377,12.060966983177115,1,0.9754600257043237,0
livecodebench_105,3091,livecodebench,validation,12,655,True,5.273014068603516,12.031306898848074,1,0.9662446846214611,0
livecodebench_105,3091,livecodebench,validation,13,657,True,0.4725293815135956,11.980800609217114,1,0.9599267621726704,0
livecodebench_105,3091,livecodebench,validation,14,660,True,5.17767858505249,11.951074243186456,1,0.959392590956152,0
livecodebench_105,3091,livecodebench,validation,15,665,True,1.5971198081970215,11.905832450035312,1,0.9611657916322573,0
livecodebench_105,3091,livecodebench,validation,16,669,True,0.5285512208938599,11.856119211752963,1,0.9692201098222463,0
livecodebench_105,3091,livecodebench,validation,17,672,False,9.791046142578125,11.847095837232223,1,0.9874806021425421,1
livecodebench_105,3091,livecodebench,validation,18,673,True,5.887257099151611,11.821054212933468,1,0.9919596264276397,0
livecodebench_105,3091,livecodebench,validation,19,676,False,10.379476547241211,11.814755212974365,1,0.9975403498419578,1
livecodebench_105,3091,livecodebench,validation,20,677,True,7.171082973480225,11.794464602247805,1,0.9984062215529532,0
livecodebench_105,3091,livecodebench,validation,21,679,False,10.480358123779297,11.788722589971169,1,0.9993867599447026,1
livecodebench_105,3091,livecodebench,validation,22,680,True,11.054142951965332,11.785512830816407,1,0.9992582598322004,0
livecodebench_105,3091,livecodebench,validation,23,683,True,2.4561710357666016,11.74474810132314,1,0.9968081321565335,0
livecodebench_105,3091,livecodebench,validation,24,685,False,12.598725318908691,11.7484795703842,1,0.9965035144513364,1
livecodebench_105,3091,livecodebench,validation,25,686,False,7.587446212768555,11.730297859073584,1,0.9787909185087532,1
livecodebench_105,3091,livecodebench,validation,26,687,True,3.866042375564575,11.695934850997142,1,0.9519839676943213,0
livecodebench_105,3091,livecodebench,validation,27,689,False,6.238967418670654,11.67209053206026,1,0.9366389141468303,1
livecodebench_105,3091,livecodebench,validation,28,690,True,2.051734447479248,11.630054210309785,1,0.9217011562537447,0
livecodebench_105,3091,livecodebench,validation,29,692,True,3.240935802459717,11.593397804092097,1,0.9164317325104172,0
livecodebench_105,3091,livecodebench,validation,30,694,True,3.5390563011169434,11.558204211679243,1,0.9173942926906257,0
livecodebench_105,3091,livecodebench,validation,31,696,True,0.6805805563926697,11.510674236298492,1,0.92449259454657,0
livecodebench_105,3091,livecodebench,validation,32,700,True,4.432044982910156,11.479744036394075,1,0.9426815212762137,0
livecodebench_105,3091,livecodebench,validation,33,702,False,8.864028930664062,11.468314621430084,1,0.9713108590053099,1
livecodebench_105,3091,livecodebench,validation,34,703,True,8.043262481689453,11.453348793503086,1,0.9824908959041752,0
livecodebench_105,3091,livecodebench,validation,35,705,True,9.37322998046875,11.444259676329548,1,0.9885584302915364,0
livecodebench_105,3091,livecodebench,validation,36,707,True,2.419388771057129,11.404825337954218,1,0.9894931717723964,0
livecodebench_105,3091,livecodebench,validation,37,710,False,6.678525447845459,11.384173684198046,1,0.9938960647183069,1
livecodebench_105,3091,livecodebench,validation,38,711,False,10.588058471679688,11.380695044225716,1,0.9982035726209874,1
livecodebench_105,3091,livecodebench,validation,39,712,True,7.108733177185059,11.362028628765637,1,0.9987021836563086,0
livecodebench_105,3091,livecodebench,validation,40,716,True,8.89260482788086,11.351238436332048,1,0.9994225425394627,0
livecodebench_105,3091,livecodebench,validation,41,718,True,10.860128402709961,11.349092522063728,1,0.9998023681188354,0
livecodebench_105,3091,livecodebench,validation,42,720,True,9.135488510131836,11.339420138873791,1,0.9997112563690306,0
livecodebench_105,3091,livecodebench,validation,43,722,True,6.7777099609375,11.319487662873296,1,0.9995688980740132,0
livecodebench_105,3091,livecodebench,validation,44,724,False,12.766342163085938,11.325809720057286,1,0.9999023110808413,1
livecodebench_105,3091,livecodebench,validation,45,725,True,9.062187194824219,11.315918780059253,1,0.999387665143618,0
livecodebench_105,3091,livecodebench,validation,46,727,True,3.666382312774658,11.282493990648792,1,0.9983039333836472,0
livecodebench_105,3091,livecodebench,validation,47,729,False,10.053481101989746,11.277123796368151,1,0.9985949937108876,1
livecodebench_105,3091,livecodebench,validation,48,730,True,5.136015892028809,11.250290113134229,1,0.9973333729402996,0
livecodebench_105,3091,livecodebench,validation,49,734,True,4.53671407699585,11.220955019934955,1,0.997173632006426,0
livecodebench_105,3091,livecodebench,validation,50,737,False,11.264031410217285,11.221143243009635,1,0.9983423950195532,1
livecodebench_105,3091,livecodebench,validation,51,738,True,1.0260062217712402,11.176595405450708,1,0.996583287442785,0
livecodebench_105,3091,livecodebench,validation,52,741,False,6.863925933837891,11.157751117368408,1,0.9969235252593688,1
livecodebench_105,3091,livecodebench,validation,53,742,False,9.046926498413086,11.148527830614663,1,0.9974808656438179,1
livecodebench_105,3091,livecodebench,validation,54,743,True,9.092662811279297,11.139544690835999,1,0.9968282659226035,0
livecodebench_105,3091,livecodebench,validation,55,746,False,0.865149736404419,11.094650534289325,1,0.9941877126468733,1
livecodebench_105,3091,livecodebench,validation,56,747,True,2.705203056335449,11.057992690193805,1,0.9941931198810482,0
livecodebench_105,3091,livecodebench,validation,57,749,False,9.0022554397583,11.049010108703682,1,0.996629421457649,1
livecodebench_105,3091,livecodebench,validation,58,750,False,11.625236511230469,11.051527940501671,1,0.9972013426915904,1
livecodebench_105,3091,livecodebench,validation,59,751,True,6.155485153198242,11.030134592053681,1,0.9919620824532108,0
livecodebench_105,3091,livecodebench,validation,60,754,True,6.17804479598999,11.008933297004278,1,0.9874032454839564,0
livecodebench_105,3091,livecodebench,validation,61,756,False,6.657366752624512,10.989919047451568,1,0.9834831072324136,1
livecodebench_105,3091,livecodebench,validation,62,757,True,0.7301900386810303,10.945088974022521,1,0.9793812910831764,0
livecodebench_105,3091,livecodebench,validation,63,762,True,8.664244651794434,10.93512278306774,1,0.9795524752461214,0
